,Zhi D. (57211105610),,,,,Zenz T. (6601932387),Lazzarino M. (14830321000),Oliver N. (57205298686)
,Li Y. (57218425954),,,,,Bjerkehagen B. (6602141800),Nappini S. (24344743400),Kemp P.J. (7102163362)
,Grøntved L. (6504780816),,,,,Sieuwerts A.M. (6602157921),Magnano E. (55879960500),Randall A.D. (7102425663)
,Kershaw Y.M. (6602615657),,,,,Vasudev N. (6602219865),Matruglio A. (57034251300),Allen N.D. (7202441188)
,Schiltz R.L. (6701822414),,,,,Van den Eynden G.G. (6602282499),Bondino F. (57218313454),Hughes A. (8124415500)
,Conway-Campbell B.L. (7801343816),,,,,Wiznerowicz M. (6602377756),Cox J.J. (7404023146),Straccia M. (8353978200)
,Hager G.L. (16156300200),,,,,Kellis M. (6602385400),Sexton J.E. (55320809500),Telezhkin V. (23398379900)
,Baek S. (16400540500),,,,,Awadalla P. (6602423686),Wood J.N. (55464291800),Yarova P. (35079893300)
,Pooley J.R. (35112478800),,,,,Mileshkin L. (6602448073),Zhao J. (57191637331),Hancock J.M. (35366345800)
,Lightman S.L. (36067479700),,,,,Saw R.P.M. (6602475899),Copas A.J. (7003490365),Canals J.M. (35585802400)
,Guertin M.J. (36551048100),,,,,Malcovati L. (6602486656),Wellings K. (7003609534),Bombau G. (36473137500)
,Rivers C.A. (36840245900),,,,,Boutros P.C. (6602545313),Ison C.A. (35592025300),Connor-Robson N. (37861074600)
,Birnie M.T. (55672065900),,,,,Hobolth A. (6602567701),Da Silva F. (37003576900),Schnell C. (55026847400)
,Flynn B.P. (57191828233),,,,,von Mering C. (6602603515),Manyenga P. (55923403300),Badder L. (55624278600)
,Pellatt A. (57217898901),,,,,Klimczak L.J. (6602683323),Scriba T.J. (6506142685),Brown J.T. (56169451300)
,Lusser A. (6602435692),,,,,Pan-Hammarström Q. (6602718974),Hanekom W.A. (6603950018),Sanders P. (56596190900)
,Rieder D. (6602925519),,,,,Dudderidge T. (6602737512),Bruce McClain J. (7007162434),Yung S. (56609923800)
,Trajanoski Z. (7003575554),,,,,Letunic I. (6602771600),Ryall R. (7101711750),Joy S. (57125760400)
,Amort T. (55776400700),,,,,Grabau D. (6602801439),Andersen P. (7403262630),Cope E. (57190751600)
,Kugler E. (57159287500),,,,,Kote-Jarai Z. (6602820947),Kromann I. (7801460563),Geater C. (57190759256)
,Zupan B. (7003934784),,,,,Tarpey P. (6602833094),Mearns H. (15832223000),Comella A. (57216528468)
,Zitnik M. (55176740400),,,,,Tost J. (6602954348),de Bruyn G. (16233288300),Thompson B.A. (57217451107)
,Strazar M. (55603807500),,,,,Korbel J.O. (6602985468),Miles D.J.C. (16417513600),Worth A.J. (12786401200)
,Savva R. (6602535638),,,,,Verbeke L.P.C. (6603000156),Hoff S.T. (16833590100),Griffin L. (7102753156)
,Cole A. (7201573921),,,,,Scardoni M. (6603157848),van Rooyen M. (35732737700),Jaccard N. (15135989700)
,Barrett T. (7202538434),,,,,Gomez C. (6603169738),Bennett S. (37014331500),Cardoso Marques M. (20436225500)
,Bagnéris C. (8404736800),,,,,Roehrl M.H.A. (6603236443),Shi Z. (56672285600),Super A. (55532571200)
,Earl C. (56906048600),,,,,Rätsch G. (6603370159),Kafienah W. (6507139025),Macown R. (55532847700)
,Zeman K. (57203662911),,,,,Torrents D. (6603452371),Elrayess M. (6507184948),Thomas G.J. (35464458200)
,Hergovich A. (6603634936),,,,,Mungall K. (6603464538),Mohamed-Ali V. (7003593141),Jackson S.J. (57189632031)
,O'Driscoll M. (7004395971),,,,,Mashl R.J. (6603471647),Diboun I. (12788772700),Hadjidemetriou I. (56682129800)
,Gomez V. (7005318890),,,,,Letourneau L. (6603513783),Jaganjac M. (23050436100),New S.E. (57197671640)
,Hoa L. (55486895300),,,,,Nandi T. (6603709858),Abdesselem H. (26024109800),Palmiero M. (57202640593)
,Gundogdu R. (56450909500),,,,,Martin-Subero J.I. (6603744154),Alsayrafi M. (31168145600),Ferretti P. (57220386665)
,Gomez M. (56882938700),,,,,Muzny D.M. (6603763638),Almuraikhy S. (57189999107),Eum S. (6602611934)
,Panchal N. (57057355900),,,,,Sofia H.J. (6603766491),Bashah M. (57190006794),Eugenin E. (6602871574)
,Ferns B. (6508365568),,,,,Sahinalp S.C. (6603800467),Al-Khelaifi F. (57190008836),Dartois V. (6603013474)
,Goulder P. (7003741802),,,,,Ouellette B.F.F. (6603899294),Mazloum N. (57193673304),Via L. (6701534033)
,Otto T.D. (7103379081),,,,,Gerhauser C. (6603918298),Arvastson L. (6507923075),Behar S. (7102533139)
,Ong S.H. (16064195300),,,,,Tarnuzzer R. (6603920941),Hougaard P. (56265787600),Barry C. (7102546031)
,Nastouli E. (16310245000),,,,,Bourque G. (6603921571),Pedersen T.B. (57194430526),Mann M. (7202641523)
,Gall A. (25122255900),,,,,Purdie C.A. (6603952867),Christensen R. (57197795939),Prideaux B. (12242643600)
,Hunt M. (50061142000),,,,,Heisler L.E. (6603953554),McGhee S. (7003288588),Rubin E. (13106213600)
,Brener J. (56190153800),,,,,Hosoda F. (6604096611),Ip P. (7003622681),Booty M. (20733622900)
,Kellam P. (56839023100),,,,,Sültmann H. (6701348938),Kwan M. (36860235300),Marakalala M. (33368147000)
,Amary M.F. (6504346616),,,,,Huse J. (6701377751),Man K. (55883514900),Raju R. (54793336700)
,Flanagan A.M. (7006896813),,,,,Salvia R. (6701399875),Wong C. (57192409955),Zhang Y. (55371779900)
,Berisha F. (16066616700),,,,,Klapper W. (6701415960),Warner T.T. (7201772450),Chen P. (56819488000)
,Tirabosco R. (24391733800),,,,,Weichenhan D. (6701454322),Bouloux P.M. (8783057300),Daudelin I. (57188650117)
,Kalimuthu S. (55538748100),,,,,Viari A. (6701505637),Foltynie T. (8984550100),Kim J. (57202767519)
,Aitken S.J. (56306124300),,,,,Puente X.S. (6701552499),De Pablo-Fernández E. (24376172300),Sharma K. (57203197599)
,Dileo P. (57214907419),,,,,Ringnér M. (6701628505),Breen D.P. (55985651200),DeVile C. (6603598778)
,Presneau N. (57221757506),,,,,Berney D.M. (6701628860),Chafey P. (6603764191),Chitty L.S. (7006741537)
,Murdan S. (55078653600),,,,,Broaddus R.R. (6701639477),Mouthon L. (7005610056),Hill M. (7404448261)
,Mai Y. (55783204700),,,,,De La Vega F.M. (6701667422),Denton C.P. (7006031021),Lewis C. (22135567300)
,Dou L. (57200565921),,,,,Joly Y. (6701677392),Moinzadeh P. (22955725800),Semler O. (24333147300)
,Rutland P. (6701633682),,,,,MacGrogan G. (6701738322),Clary G. (24723681700),Riddington M. (57203574824)
,Bitner-Glindzicz M. (7003541560),,,,,Brors B. (6701770436),Chaigne B. (53876887800),Crowe B. (57205846556)
,Ashton E. (8644251700),,,,,Bosenberg M. (6701771116),Le Gall M. (54952593300),Coffey P.J. (7005568195)
,Lucas D. (9535976500),,,,,Marchal K. (6701798877),Lofek S. (56149719200),Snyder E.Y. (7103008350)
,Rahman S. (35400640400),,,,,Socci N.D. (6701812499),Dumoitier N. (56336520400),Karp J.M. (9941732100)
,Hendricks S. (56509140500),,,,,Saller C. (6701835086),Krieg T. (57201518143),Reeve B. (15756266800)
,O'Sullivan M. (56650989700),,,,,Wendl M. (7003275845),Fernandez C. (57203791927),Mead B.E. (22937961700)
,Pollock D. (7202569082),,,,,Aldape K. (7003279836),Shad M.A. (6602104654),Daheron L. (35261444100)
,Goldstein R. (7403005698),,,,,Spillane A.J. (7003316341),Iqbal F. (6701726706),Rao M. (35391701200)
,Makeyev E.V. (6602198520),,,,,Faquin W.C. (7003329748),Ashiq M.N. (15049157400),Brindley D.A. (35723661400)
,Morris Q. (6602924726),,,,,Butte A.J. (7003333396),Iqbal S. (35740645200),Barker R. (36112850000)
,Christodolou E. (6701424117),,,,,Kebebew E. (7003372219),Latif M. (55649571160),French A. (55658119700)
,Ray D. (7202180680),,,,,Tutt A. (7003428170),Zahra J. (55785745700),Bure K. (55955545300)
,Hughes T. (34975073500),,,,,Huntsman D. (7003437964),Hawker J.I. (7005311085),Hurley H. (55974565700)
,Collins K.M. (56868191100),,,,,Brazma A. (7003445341),Fleming D.M. (7202941329),Ng K.S. (56022566000)
,Kainov Y.A. (57195332180),,,,,Kool M. (7003454987),Johnson A.P. (7410016381),Cooper-White J.J. (56051263100)
,Kaminski C. (7003673210),,,,,Vincent-Salomon A. (7003462639),Hayward A.C. (35944648500),Kim H.W. (56591525500)
,Holt C. (7202381167),,,,,Mardis E.R. (7003499321),Morbey R. (55489466500),Smith J.A. (57208394451)
,Cioni J. (55983934000),,,,,Ghossein R. (7003507833),Smith S. (57199390350),Carr A.J. (57213262958)
,Laine R. (56545241500),,,,,Spellman P.T. (7003583259),Smith G.E. (57208433940),Silva M. (57213772797)
,Ströhl F. (56709567700),,,,,Bathe O.F. (7003608483),Van Der A D.L. (6507554942),Rajadas J. (23971332600)
,Turner-Bridger B. (56746273000),,,,,Merrett N.D. (7003611258),Pikhart H. (6602081223),Tan A. (36931163300)
,Lin J. (57020068900),,,,,Pivot X. (7003612474),Kathiresan S. (6602176567),Nayyer L. (55210860300)
,Wong H. (57188979987),,,,,Khoo V. (7003618620),Sennblad B. (6602244170),Davies A.H. (55469000400)
,Roque C. (57190300457),,,,,Yaspo M.L. (7003645815),Van Der Harst P. (6602378288),Farhatnia Y. (55577521900)
,Cagnetta R. (57194110463),,,,,Ferretti V. (7003674330),Fornage M. (6602465971),Natasha G. (55921966800)
,Harris W. (57203693369),,,,,Tavaré S. (7003693973),Sofat R. (6602595538),Gundogan B. (56097243000)
,Jessberger R. (7003604845),,,,,Boultwood J. (7003841662),Dudbridge F. (6602743665),Mahdibeiraghdar S. (56481709300)
,Marangos P. (7006877076),,,,,Arihiro K. (7003850929),Palmen J. (6603042871),Rubi M. (57191592661)
,Nabti I. (22135806200),,,,,Pickett H.A. (7003852385),Spiering W. (6603180845),Raimes W. (57191593051)
,Stevense M. (35424436800),,,,,Creighton C.J. (7003881193),Gaunt T.R. (6603377285),Coopman K. (6505456632)
,Carroll J. (35567366700),,,,,Tommasi S. (7003889649),Lewsey J.D. (6603810294),Matejtschuk P. (6602448229)
,Niaka K. (56943491600),,,,,Gordenin D.A. (7003896563),Malyutina S. (6603876724),Connon C.J. (7003429732)
,Lagoudaki M. (56943501500),,,,,De Bono J.S. (7003906526),Baldassarre D. (6701322321),Kemp P. (7102163325)
,Géranton S. (16444000200),,,,,Davi M.V. (7003908578),Kubinova R. (6701399454),Zimmermann H. (7402793099)
,Tochiki K. (25123350600),,,,,Okusaka T. (7003950274),Chasman D.I. (6701612213),Ward S. (15752160300)
,Jinno-Oue A. (6508081429),,,,,Eils R. (7003976942),Buxbaum S.G. (6701774105),Slater N. (23028495000)
,Hoshino H. (7201966720),,,,,Welch I. (7003982406),Verschuren W.M.M. (7003301273),Man J. (57195227806)
,Boeke J.D. (10240869900),,,,,Hellstrom-Lindberg E. (7004021064),Hoogeveen R.C. (7003459606),Wiggins C. (57195564282)
,Nakatani Y. (25028507000),,,,,Gerhard D.S. (7004060116),Keech A.C. (7004249863),Morris J. (57198621992)
,Takeuchi Y. (34868874800),,,,,Shriver C. (7004122081),Pajak A. (7004784461),Hunt C.J. (57203083074)
,Shimizu A. (55628558289),,,,,von Kalle C. (7004127481),Doevendans P.A. (7004918581),Dickson A.J. (57208543394)
,Nakamura T. (56192832500),,,,,Katai H. (7004225584),Tybjaerg-Hansen A. (7005080154),Waits P. (6504294209)
,Sainsbury A.W. (7003959725),,,,,Borkhardt A. (7004279679),Gallacher J. (7005198349),Kizilors A. (6504664976)
,Peniche G. (50861882000),,,,,Chatterjee N. (7004286059),Bobak M. (7005266289),Aggerholm A. (6506699483)
,Beckmann K.M. (55934821300),,,,,Shackleton M. (7004295059),Coresh J. (7005367498),Mitterbauer-Hohendanner G. (6506828088)
,Serna H. (57201559208),,,,,Warnatz H.J. (7004336882),Siscovick D.S. (7005419833),Gineikiene E. (6506885506)
,Blake D.P. (57202626516),,,,,Drapkin R. (7004353562),Hingorani A.D. (7005545809),Corbisier P. (6602158024)
,Pocknell A. (57216111367),,,,,Sgroi D.C. (7004412835),Jukema J.W. (7005836769),Leibundgut E.O. (6602225301)
,De Lamballerie X. (7006347976),,,,,Lopez-Guillermo A. (7004492510),Marchioli R. (7005917203),Boeckx N. (6602359907)
,Garson J.A. (7006765284),,,,,Ittmann M. (7004507505),Talmud P.J. (7005938237),Daraio F. (6602480056)
,Vongsouvath M. (15046069600),,,,,Sotiriou C. (7004590640),Van Der Schouw Y.T. (7006003970),Izzo B. (6602529079)
,Lecuit M. (17735328200),,,,,Span P.N. (7004651616),Tremoli E. (7006057885),Bench A. (6602562169)
,Dubot-Pérès A. (25636861700),,,,,Jamieson N.B. (7004717554),Poulter N.R. (7006154423),Barbany G. (6602831337)
,Rattanavong S. (55401700000),,,,,Hamdy F.C. (7004785343),Klungel O.H. (7006204390),El Housni H. (6603208317)
,Piorkowski G. (55569807800),,,,,Birney E. (7004802904),Whincup P.H. (7006237290),Zadro R. (6603494719)
,Bharucha T. (55953981100),,,,,Lakhani S.R. (7004833949),Ben-Shlomo Y. (7006649063),Sacha T. (6603543210)
,Sengvilaipaseuth O. (56720400500),,,,,Brinkman A.B. (7004834696),Asselbergs F.W. (7006736234),Trapmann S. (6603649880)
,Pommier J.D. (57188721390),,,,,Sweep F. (7004857986),Keating B.J. (7007012503),Kairisto V. (6701730786)
,Gorman C. (57194279816),,,,,Shmulevich I. (7004922117),Sattar N. (7007043802),Van Der Velden V.H.J. (7003520885)
,Vongsouvath M. (57201350505),,,,,Küppers R. (7005014303),Hamsten A. (7101682939),Ozbek U. (7004080687)
,Seephonelee M. (57202247752),,,,,Pederzoli P. (7005034761),Reiner A.P. (7101737386),Cayuela J.M. (7004144337)
,Ueberham U. (6602616244),,,,,Wadelius C. (7005078576),Algra A. (7102299895),Foroni L. (7005279818)
,Kirazov E. (6603149307),,,,,Lagergren J. (7005124006),Redline S. (7102381732),Merle P.A. (7005472713)
,Kirazov L. (6603414656),,,,,Ohno-Machado L. (7005192335),Lawlor D.A. (7102452820),Lion T. (7005536181)
,Arendt T. (16427260600),,,,,Vyas P. (7005285900),Hubacek J.A. (7102613233),Colomer D. (7006086946)
,Chen B. (55894641800),,,,,Samra J.S. (7005290968),Tavazzi L. (7102746954),Schimmel H. (7006577481)
,Bliim N. (57189756043),,,,,Aburatani H. (7005377301),Tognoni G. (7102757886),Preudhomme C. (7006627567)
,Takenaka K. (57191033068),,,,,Dirix L. (7005397716),Schreiner P.J. (7102780030),Emons H. (7007111820)
,Jendrek R. (57194171964),,,,,Barnholtz-Sloan J. (7005410780),Amarenco P. (7103014617),Jansson M. (7102711128)
,Knobloch M. (57194173581),,,,,Børresen-Dale A.L. (7005465444),Lange L.A. (7103078524),Pfeifer H. (7103158059)
,Bochmann J. (57194173760),,,,,Brunak S. (7005477388),Cushman M. (7103113524),Pajič T. (8114901700)
,Davies R. (36061616200),,,,,Tortora G. (7005488006),Krauss R.M. (7103124166),Touloumenidou T. (8125594600)
,Flint J. (57201948652),,,,,Hersey P. (7005668565),De Faire U. (7103145439),Talmaci R. (8275943700)
,Myers S. (57208733573),,,,,Larsimont D. (7005741987),Kjekshus J. (7103357258),Nymoen D.A. (8370244300)
,Scheijen B. (6506425825),,,,,Mikkelsen T. (7005744554),Whittaker J.C. (7202152890),Gerrard G. (8737995700)
,Songia S. (6507546873),,,,,Hedley D. (7005745610),Pedersen T.R. (7202189829),Akiki S. (9740074700)
,Moppett J. (6602624239),,,,,Ogden C. (7005808886),Tsai M. (7403551351),Deprez L. (11339694600)
,Pott C. (6701666474),,,,,Aaltonen L.A. (7005845446),Morris R.W. (7404059581),Farrugia J. (12764790100)
,Cazzaniga G. (7004048814),,,,,Sarin R. (7005851745),Wilson J.G. (7406645019),Müller M.C. (14626732300)
,García-Sanz R. (7004117906),,,,,Rosenwald A. (7005864632),Kuh D. (8329745200),Clench T. (15730470900)
,Trka J. (7004214671),,,,,Cordner S.M. (7005870991),Peasey A. (8681509900),Wang L. (22942624200)
,Stamatopoulos K. (7004539534),,,,,Hiraoka N. (7005924401),Tzoulaki I. (8703141300),Zoi K. (23768335200)
,Brüggemann M. (7006039114),,,,,Dennis N.M. (7005954855),Schnabel R.B. (8708614100),Mazoua S. (24173654300)
,Groenen P.J.T.A. (7006290744),,,,,Vermeulen P. (7005991198),Gotto A.M. (8913502600),Dulucq S. (25027683700)
,Hummel M. (7102847554),,,,,Stunnenberg H.G. (7006024572),Langenberg C. (9938997700),Johnels P. (25932237700)
,Hancock J. (7202389355),,,,,Chanock S.J. (7006047196),Baceviciene M. (12778239200),Jurcek T. (26422310700)
,Rijntjes J. (8627400900),,,,,Finocchiaro G. (7006048169),Robinson J.G. (13604710300),Lin F. (26643201900)
,Darzentas N. (8897716400),,,,,Rozen S.G. (7006060011),Stewart M.C.W. (14009438000),Hall V. (35081937700)
,Froňková E. (8905682100),,,,,Birrer M. (7006077011),Shah T. (14032226300),Hochhaus A. (35406412600)
,Davi F. (16934096500),,,,,Wouters B.G. (7006091000),Li K. (15073998500),Fletcher L. (35981431000)
,Langerak A.W. (35428707400),,,,,Ringel M. (7006099539),Ridker P.M. (18535933700),Nomdedéu J. (35994351800)
,Plevova K. (36145332700),,,,,Pons T. (7006104758),Veglia F. (21136513100),Romeo G. (36680492000)
,Macintyre E.A. (55067598500),,,,,Fleshner N.E. (7006135086),Sharp S.J. (24367076500),Nickless G. (37261692700)
,Knecht H. (55134545500),,,,,Kench J.G. (7006151706),De Borst G.J. (24464360800),Wren D. (54400543600)
,Bystry V. (55246104000),,,,,Chiew Y.E. (7006300373),Stepaniak U. (25629876800),Mccarron S. (55393319600)
,Herrmann D. (56317996600),,,,,Milella M. (7006373556),Cooper J.A. (25932124200),Polakova K.M. (55405295700)
,Kotrová M. (56440152500),,,,,Giri D.D. (7006377170),Delaney J.A. (26221028400),Wilson G. (55462415400)
,Svatoň M. (56440286100),,,,,Visakorpi T. (7006392459),Seshasai S.R.K. (26538097000),Lange T. (55736741000)
,Bartram J. (57189756418),,,,,Smid M. (7006398514),Amuzu A. (26649814900),Andrikovics H. (55945600900)
,van Dongen J.J.M. (57190516988),,,,,Plass C. (7006412289),Giambartolomei C. (26667661600),Catherwood M. (56020956700)
,Reigl T. (57193825775),,,,,Helmy M. (7006419266),Wareham N.J. (34668706300),Hayette S. (56059794600)
,Krejci A. (57193834634),,,,,Foekens J.A. (7006484454),Duggan D. (34971014200),Wilkinson E. (56311982000)
,Grioni A. (57194686831),,,,,Lathrop M. (7006495387),Guo Y. (35208385500),Chudleigh S. (56312012500)
,Pal K. (57200660156),,,,,Ohdan H. (7006495986),Eaton C.B. (35236601800),Milner B. (56312214500)
,Stranska K. (57204465117),,,,,Weinberger P. (7006520402),Ray K.K. (35303190300),Raudsepp K. (56312223400)
,Stewart P. (57209576462),,,,,Reifenberger G. (7006542172),Smith G.D. (35354080500),Martinelli G. (56457515800)
,Appelt F. (57209578424),,,,,Jonasson J.G. (7006543786),Timpson N.J. (35355373400),Ganderton R. (57188653595)
,Gonzalez D. (57217708645),,,,,Trümper L.H.P. (7006553114),Sever P.S. (35370752300),Kim D.W. (57193414967)
,Terret M.E. (6507861320),,,,,Mutch D. (7006613061),Psaty B.M. (35374213400),White H. (57194457349)
,Voituriez R. (6602495607),,,,,Reis-Filho J. (7006628885),Waters D.D. (35398700200),Cross N.C.P. (57205272919)
,Gov N.S. (6603767792),,,,,Haussler D. (7006637893),Marmot M.G. (35418876900),Nagar M. (57213341927)
,Verlhac M.H. (6701477546),,,,,Caldas C. (7006688992),Holmes M.V. (35740512000),Ziermann J. (57216402866)
,Sykes C. (7004642525),,,,,Nakagama H. (7006715199),Kuchenbaecker K.B. (35976214200),Branch M.J. (55329553200)
,Campillo C. (22833641800),,,,,Cleary S. (7006754297),Swerdlow D.I. (35977230000),Ovando-Roche P. (56275215100)
,Chaigne A. (55081566900),,,,,Salgado R. (7006763069),Howard P. (36096585300),Munro P. (56386931400)
,Arnvig K. (6505971527),,,,,Siebert R. (7006769106),Engmann J.E.L. (54399821200),Fernando M. (57195435994)
,Schwenk S. (55899490200),,,,,Karlan B. (7006780020),Castillo B.A. (55080877100),Rizzi M. (57220529096)
,Cader M.Z. (6603208037),,,,,Chomienne C. (7006781829),Leusink M. (55314925100),De Latour R.P. (6506451253)
,Akerman C. (6603238241),,,,,Wigle D. (7006798182),Johnson P.C.D. (55329880800),Bierings M. (6602183972)
,Newey S. (6701361590),,,,,Juhl H. (7006827648),Patel S.R. (55331236300),Ancliff P. (6602785389)
,Ponting C.P. (7004959561),,,,,Kong G. (7006852919),Hakonarson H. (55531171800),Morreale G. (6603956383)
,Cowley S. (7102482900),,,,,Loeffler M. (7006855292),Downs J.R. (55574219509),Donadieu J. (7005370669)
,Nakanishi M. (7403133399),,,,,Flanagan A.M. (7006896813),Scott R.A. (56489197300),Ozturk G. (7005581623)
,Argoud K. (7801495664),,,,,Bristow R.G. (7006947046),Chung C. (56489215800),Marsh J. (7401946581)
,Sopp P. (8697538800),,,,,Myklebost O. (7006977796),Der Zee A.H.M.V. (56491391500),Calvillo M. (13612195000)
,Chintawar S. (23003676100),,,,,Ojima H. (7007015460),Lowe G. (56678958000),Van't Veer-Tazelaar N. (35331496900)
,Giustacchini A. (25936219700),,,,,Yau C. (7007038412),Kumari M. (57189230664),De Wreede L. (35728130300)
,Lalic T. (25951526000),,,,,Van Meir E.G. (7007043406),Price J.F. (57189291344),Al Seraihy A. (36980852400)
,Handel A.E. (26537243800),,,,,Thayer S.P. (7007075975),Nakamura H. (57192332842),Kalwak K. (55916637100)
,Vowles J. (55365948800),,,,,Scolyer R.A. (7007084989),Verweij N. (57193816845),Gaspar B. (56398139200)
,Whiteley E. (57188760935),,,,,Laird P.W. (7007131889),Dale C. (57193912536),Kohn D. (7201779643)
,Bowden R. (57202163812),,,,,Kneba M. (7007184795),Westendorp R.G.J. (57195460711),
,Dyck P.J. (6508069136),,,,,Preston S.R. (7101709528),Voevoda M. (57195959148),
,Mer G. (6602132378),,,,,Lau L.M.S. (7101892145),Stender S. (57201816075),
,Senderek J. (6701399162),,,,,Calvo F. (7101900829),Manson J.E. (57203046809),
,Worrell G.A. (6701826547),,,,,Baylin S.B. (7101927923),De Jong P.A. (57203053328),
,McGrath N.M. (7003574863),,,,,Popescu I. (7101935428),Maggioni A.P. (57203255222),
,Hojo K. (7005443872),,,,,Sauer T. (7101952850),Hardy R. (57204025615),
,Van Den Bergh P. (7006030521),,,,,Berman B.P. (7101970504),Preiss D. (57204064910),
,Scherer S.S. (7201935744),,,,,Ley T. (7101971919),Wong A. (57205235639),
,Grossman M. (7202578768),,,,,Barr H. (7102182321),Drenos F. (57205556096),
,Weis J. (7202856417),,,,,Lichter P. (7102379763),Li Y.R. (57208394527),
,Klein C.J. (7402771236),,,,,Pritchard A.L. (7102481479),Onland-Moret N.C. (57209403836),
,Liu Y.T. (8237857300),,,,,Miyano S. (7102554029),Topor-Madry R. (57211182892),
,Wu Y. (15055123400),,,,,López-Otín C. (7102600806),Tamosiunas A. (57211811198),
,DeLeon J. (16401343000),,,,,Hollingsworth M.A. (7102604437),Humphries S.E. (57217317601),
,De Jonghe P. (20435787800),,,,,McPherson J.D. (7102659159),Tamme K. (6507469317),
,Laura M. (22951097700),,,,,Stadler P.F. (7102702401),Oselin K. (6602856586),
,Baets J. (23994966100),,,,,Fong K.M. (7102709025),Starkopf J. (6603624118),
,Smith G. (37031087300),,,,,Pass H. (7102719161),Herodes K. (7801500035),
,Merrill S.L. (55623274500),,,,,Haider S. (7102816163),Kern H. (16175712600),
,Beadell N.C. (55660308000),,,,,Hummel M. (7102847554),Karjagin J. (23568225600),
,Mademan I. (55995686700),,,,,Petrelli N. (7102849687),Kipper K. (26867768100),
,Duan X. (56313698300),,,,,Imoto S. (7102856656),Metsvaht T. (55927842100),
,Khoury J. (56637821700),,,,,Burns K.H. (7102857261),Low K. (56480062100),
,Botuyan M.V. (57192064810),,,,,Korshunov A. (7102889376),Waern M. (6701797460),
,Reilly M.M. (57203175311),,,,,Carey T.E. (7102905089),Björkelund C. (7003628870),
,D'Aiuto F. (6507515725),,,,,Chalmers D. (7102932105),Thelle D.S. (7004993000),
,Harrington Z. (6507835161),,,,,Borg A. (7102940500),Skoog I. (7005834411),
,Khodiyar V.K. (6508269364),,,,,Bassi C. (7102974312),Lissner L. (7007179284),
,Palmen J. (6603042871),,,,,Asa S. (7103083314),Mehlig K. (57199656990),
,Lovering R.C. (7003921726),,,,,Kefford R.F. (7103091133),Lapidus L. (57209056866),
,Kalea A.Z. (8405319200),,,,,Brock M. (7103150944),Carlsson C. (7103143605),
,Suvan J. (19637686000),,,,,Sood A.K. (7201450975),Okonkwo O. (15049910000),
,Hoteit R. (56755171600),,,,,Field M.A. (7201475723),Frost D. (24779513400),
,Mogil J.S. (7006362839),,,,,Dawson K.J. (7201689950),Li L. (35234014600),
,Orengo C. (7006781333),,,,,Butler A.P. (7201779747),Chen Z. (56713975200),
,Austin J.S. (8730871100),,,,,Singer S. (7201795148),Lu L. (57145413300),
,Lees J.G. (9636068500),,,,,Weinstein J. (7201817430),Ma F. (57196321581),
,Antunes-Martins A. (14014112700),,,,,Martens J.W.M. (7201836882),Zhong X. (57197794336),
,Bennett D.L. (35560851800),,,,,Morrison C. (7201898006),Yu Q. (57205501110),
,Dawes J.M. (45760942800),,,,,Simpson P.T. (7201907963),Mamode N. (6701402620),
,Mcmahon S.B. (56741596500),,,,,Scully R. (7201936813),Marks S.D. (8889557300),
,Baskozos G. (56993941500),,,,,Mann G.J. (7201974520),Chandak P. (15822063700),
,Trendafilova T. (57115325100),,,,,Petersen G.M. (7202062781),Jones H.E. (23469780100),
,Mcdermott L. (57205528198),,,,,Gotoh K. (7202087377),Kessaris N. (25929991500),
,Clark A.J. (57217127342),,,,,Gabriel S.B. (7202104113),Walsh G. (36562961900),
,Nägga K. (6603186101),,,,,Krishnamurthy S. (7202383717),Ahmed Z. (36603996800),
,Nilsson C. (35227764300),,,,,Park P. (7202425142),Adamusiak A. (54405299300),
,Hertze J. (36833683500),,,,,Chien J. (7202435241),Stojanovic J. (56086171700),
,van Westen D. (55903276400),,,,,Binder H. (7202460187),Sebire N.J. (57049165000),
,Janelidze S. (57194936571),,,,,Matthews L. (7202490608),Buckton G. (7006070050),
,Wennström M. (57196399048),,,,,Stein L.D. (7202575097),Taylor K.M.G. (7403523237),
,Nilsson K. (57212848727),,,,,Hamilton A. (7202619034),Zariwala M.G. (18042756100),
,Balding D. (7004169857),,,,,Fan D. (7202965595),Saleem I.Y. (24831973500),
,Andersen M. (47160993200),,,,,Tsunoda T. (7203020452),Merchant Z. (55962273000),
,Malim M. (7005642629),,,,,Hudson T.J. (7203069638),Stapleton P. (57189666030),
,Schulz R. (12762592300),,,,,Ong C.K. (7401967239),Pal D.K. (7201701101),
,Apolonia L. (22940168500),,,,,Ahn S.M. (7401989966),Farquhar M. (57189574661),
,Schaller T. (36868823600),,,,,Holt R.A. (7402085535),Rosch R.E. (57190977085),
,Rocha P. (56457838600),,,,,Mitchell T.J. (7402174896),Gringras P. (57202948079),
,Büschges A. (7003970896),,,,,Kang K.J. (7402223477),Taneja A. (55169454500),
,Gruhn M. (55921953800),,,,,Kawakami Y. (7402364437),,
,Werner J.A. (57183577700),,,,,Richardson A.L. (7402533820),,
,Hahn O. (57193774554),,,,,Ishikawa S. (7402582153),,
,Weigelt C.M. (57195514168),,,,,Boyd J. (7402669217),,
,Klein C. (57199289491),,,,,Marks J. (7402796968),,
,Eßer J. (57200391661),,,,,Schreiber S. (7402870125),,
,Jahn A.J. (57205610665),,,,,Levine D.A. (7403166090),,
